BIOGRID_ID	IDENTIFIER_VALUE
122157	Q9H8T0
122158	Q86UP0
122159	Q9UJ99
122160	Q9NS28
122161	Q6IS24
122162	Q9H0H3
116805	Q9NZB2
116806	Q96CS3
122164	Q9H116
122166	Q0VDI3
122167	Q9H0V1
116807	Q14997
122170	Q96SD1
116809	Q9Y2G3
122173	Q9GZS1
116811	Q10713
122175	Q49AM3
122176	Q9H6Q4
116812	Q15041
116815	Q9BT88
116816	Q15049
122180	P82663
122182	Q5C9Z4
122183	Q9GZS0
122185	Q96PZ7
122201	P20231
122202	Q9BZB8
122203	Q9BXF9
122204	Q9H2A2
122205	Q9H3R1
116821	Q96QU8
122207	Q8IZ08
122212	A6NKD2
122217	O75425
122218	O75420
122219	Q9BZM2
122220	Q9H269
122221	Q9HAK2
122223	Q96MC6
122224	Q9BXN6
122227	Q96S65
122228	Q8TAD1
116822	Q9Y520
122233	Q96RT6
122236	P57727
122238	Q9H1E3
122239	Q96QI5
122240	Q13087
122243	Q9H9P5
116823	Q86TI0
122262	Q9H3P7
122263	Q9H3U5
122264	Q96GM1
116825	Q6ZNJ1
122267	Q96JN2
122270	Q5TC12
122272	Q68CZ2
122273	Q86V87
122275	Q9H706
116830	Q8WXH0
116831	Q8TEM1
116833	Q9UPR0
122280	Q9HAF1
116838	Q9Y2D4
116840	Q9H0K1
122282	Q9H6K1
116843	O60346
122284	Q9H1Q7
122286	Q9H5F2
116844	A2VDJ0
122288	Q53EP0
116848	Q29RF7
122290	Q8TDZ2
116852	Q5VT52
122293	Q96T37
122294	Q6UUV7
122295	Q9BRX5
122297	Q9H6S3
122298	Q96S06
122299	Q9H790
122300	Q9H7X7
116857	Q6UB98
122303	Q9H871
122304	Q8TB45
122305	Q86VS3
122306	Q5THR3
122308	Q9HAN9
122309	Q9H244
122310	Q9H293
122311	Q9HB55
122312	Q9BW60
116860	Q8WVM8
122314	Q9H6D8
122315	Q9UF56
122316	Q9H237
122317	Q96EK6
122318	Q96A47
116862	O94830
122320	Q8TB22
122322	Q8WWT9
122323	Q8TBG4
122325	Q9H6E5
122326	Q96BJ3
122327	P62068
122329	Q6PCB0
122330	Q9H7P9
116863	Q9Y6Y1
122333	Q6P1M9
122335	Q2KHR2
116864	O43314
122337	Q8N6Y1
122340	Q9BQK8
122342	Q9BYV1
122343	Q9C0K0
122344	Q96PB1
122345	Q9H756
122347	Q8IV32
122348	Q86YV0
122349	Q5W5X9
122353	Q9H857
122355	Q9H3R5
122356	Q9BYN8
122357	Q96EL2
122358	P82914
116865	O15068
116866	Q9UGR2
122361	P82932
122363	Q8IXM3
122365	Q96DV4
122367	Q9BQ48
122368	Q9BYC8
122370	Q9BYD2
122372	Q9ULP0
122373	Q9BXS9
122374	Q8NG04
122376	Q9BXM7
122377	Q9H902
122378	Q86WP2
122379	Q96AP0
116868	O95490
116869	Q6XZF7
122382	Q96Q45
122388	Q9BZR6
122390	Q96AX1
116872	Q08AD1
122395	P49006
122397	Q9H1J1
122398	Q7L4I2
122399	O95521
122400	O60811
116873	Q9UK61
122402	Q53LP3
116875	Q2KHT3
116877	O94889
116879	Q12769
122407	Q96QU1
122409	Q9UJL9
122410	Q86XZ4
122412	Q9H7M6
116885	Q9UPW5
122414	Q9BS31
116887	Q9UKB1
122417	Q96BR5
122419	Q9H832
122420	Q9H7E9
122421	Q96J92
122422	Q9BYP7
122423	Q9Y3S1
122426	Q9BYT3
116889	Q92625
122430	Q9H8M2
122431	Q6IMN6
116890	O60291
122433	Q96HH9
116891	Q8TD16
122435	Q96DT7
122436	Q9BQ13
122437	Q9BV97
122438	Q6UY11
122439	Q9BQD7
122440	Q9BWH2
122441	Q96HY6
122444	Q9BPW5
122445	C9JLR9
122446	Q9BV99
122447	Q6UXF1
122449	Q9HCS2
122450	Q9BZG9
122452	O60296
122454	Q9BYW1
122456	Q8N9W6
122457	Q9BV47
122458	Q96HD1
122459	Q9BQC6
122460	Q9BWP8
116893	Q8NDI1
122462	Q8NBM8
122463	Q9BWQ6
116896	Q8IWV8
122468	Q96MZ0
122470	Q6PJG9
122471	Q9H7T9
116898	O14524
122474	Q9H081
122475	Q9H467
122476	Q9BWG6
122477	Q9UJH8
122478	Q9H9R9
122479	Q9BQ83
116899	Q5T1M5
116902	P42695
116904	Q6ICG6
122485	Q9BW61
122486	O75223
122487	Q8IVV7
122488	Q9NSP4
122490	Q9BVX2
122491	Q8NFH4
122492	Q9BVW6
122493	Q9BVV2
116905	Q9UPW6
122495	Q8N720
116906	Q9Y2E8
116908	O75165
122499	Q96N11
122500	Q9BQ15
122502	Q9BQ24
122503	Q8TDD1
122504	Q9H6F2
122506	Q96SI1
122507	Q96T21
116909	Q5TAX3
122512	Q7Z2W7
122514	Q9BZD6
122515	Q9BZD7
116911	Q68CZ1
122517	A0PJW6
122518	Q7Z3C6
116913	Q2M389
122523	Q14CZ7
122524	Q9BVC6
122525	Q9BVC5
122526	Q9BVC3
122527	Q9H773
122528	Q9BV19
122529	Q9H6F5
122530	Q9BQE6
116915	Q96PU5
122534	Q9BQ49
116916	O94885
122538	O75865
122539	Q9BUU2
122540	Q9BXL6
116918	Q96AY4
122542	Q9BUW7
122544	Q8IWZ4
122545	Q9BW04
122548	Q9H5J8
122549	Q9BY78
122551	Q9BPZ7
122553	Q96C10
122555	Q9H7F4
122558	Q8NC44
122559	Q9BUN8
122560	Q9BUN5
122561	Q9BUL5
122563	Q9H3Y8
122564	Q9BUK0
122565	Q9H9S5
122566	Q9H239
122567	Q9BUG6
122570	Q7L5A8
122571	Q7L5L3
122572	Q6UWP2
122573	Q8NFZ5
122574	Q96S99
122575	O43934
122576	Q3T906
122577	Q9UGY1
122579	Q9BU79
122582	Q96BZ8
122586	Q9BU76
122587	Q9BU68
116923	O15061
122589	Q9BU64
122590	Q0VDD7
122593	Q9H469
122594	Q9H609
122595	Q9BU02
122597	Q96C19
122598	Q9BTX7
116929	A6NHR9
116933	O15037
122602	P78412
122603	P78415
122604	P78414
122605	Q86W42
122606	Q8N988
122609	Q495T6
122620	Q8NGR1
122623	Q8NGV6
122633	Q8NGV7
122639	Q8NGD3
122644	Q8NGK1
122646	Q8NH07
122648	Q9Y5P0
122650	Q9Y5P1
122652	Q9BU20
122653	Q2QGD7
122654	Q9C0J9
122656	Q96LA5
122657	Q9C0J1
122658	Q9BZR8
122660	Q96PH1
122661	Q6UWU2
122662	Q8NCW0
122663	Q9BTP6
122664	Q9BTN0
122665	Q9BQA9
122667	Q68CZ6
122668	Q9BYS8
122670	Q96CA5
122671	Q64LD2
122672	Q9BTK6
122673	Q9BZM4
122676	Q8NH53
122687	Q8NH21
122708	O95047
122709	Q8NGD4
122715	Q6ZS17
122716	Q8WWC4
122717	Q4KMZ8
122718	Q96CN9
116934	Q5T4S7
122720	Q8NBP0
122721	Q8TE67
122722	Q96I13
116938	Q9UNK9
122724	Q6P1J9
116939	Q9UPU5
122726	Q8N0X2
122728	P57737
116942	Q9UEG4
122731	Q8TEB7
122732	Q96A35
116943	Q9NYI0
122735	Q9H0E3
122737	Q8IW35
122738	Q2MV58
122740	Q9HA82
122741	Q8N414
116949	Q8TB72
116950	Q6ZSZ5
122744	Q9H867
122745	Q9H6R3
116955	Q9Y2F5
122749	Q8IV13
122750	Q6NT76
122752	Q9BV90
116956	O75044
122754	Q9H993
122755	Q8TB73
122756	Q6P589
116957	Q9UPR3
122758	Q8TF17
122759	Q9H607
122760	Q8WWF1
122761	Q7Z2Z2
122762	Q8NB25
122763	Q6V0I7
116958	Q96HN2
122765	Q6ZUS5
122766	Q9H6L4
122767	Q6P2H8
122768	C9J442
122769	Q9GZN7
122770	Q5FYB0
122771	Q96FZ7
122772	Q9H8P0
122773	Q9HAE3
122774	Q9H999
122775	Q9H9L7
122776	Q8NEM0
116959	Q9Y6X3
116961	Q92542
116962	Q8IVD9
122780	Q9BSN7
116963	Q9Y2K2
122782	Q7L4P6
122783	Q9H6T3
116964	Q71F56
122786	Q86XI6
122787	Q96FI4
116966	Q5VYK3
116967	Q9H2P0
116968	Q15031
122791	Q9H8W4
116969	O60331
122794	Q5BVD1
122796	Q86UT6
122797	Q9HA64
122798	Q86UD4
122799	Q14D04
122803	Q7Z7D3
122804	Q7L3V2
122805	Q71F23
122806	Q8IZN3
122807	Q6P1R3
122808	Q9HAJ7
122810	Q687X5
122811	Q96RP7
116977	Q13868
122813	Q6U7Q0
122814	Q86U90
122815	Q5SRI9
122817	Q53FD0
122818	Q9H6W3
122819	Q9H898
122821	Q6PK18
122822	Q8N6T0
122824	Q9H875
116980	Q9NXA8
116983	Q96EB6
116992	Q13352
122828	Q8TEX9
122829	Q4AE62
122830	Q9H665
117001	P17081
122832	Q8NDH3
122833	Q9HAB8
117003	Q13148
122837	Q3KP44
122838	Q9H5I1
122840	Q9H5L6
117010	Q9Y2D2
122842	Q9H9Z2
122843	Q86YC2
122844	A4FU49
122847	A0AVK6
122848	Q8N5Z5
122850	Q96QE5
122851	Q8TAM1
122852	Q6ZT98
122853	A8MT70
122854	Q96M83
122854	Q9H943
122855	Q9H7Y0
122856	Q96HQ0
122857	Q8N3C7
122858	Q96DC8
122859	Q8N7X0
122860	Q9HAT1
122861	Q9H6B1
122863	Q8TCF1
122864	Q8TAD8
122865	Q8WXK3
122866	Q32MQ0
122867	A0PJE2
122868	Q96K58
122869	Q9H840
122870	Q9H7X2
122871	Q96AB3
122872	Q96BJ8
122873	Q9H079
122874	Q96J42
122875	Q6DN14
117020	Q9NRK6
122878	Q8NC06
122879	Q8IY33
122880	Q8N4S0
122881	Q86XH1
122882	Q6UY01
122883	Q9HAC7
117021	Q9NP78
117026	O60725
122885	Q9H628
117028	O95503
117031	Q92576
122889	Q96JQ2
122890	Q5XUX0
122892	Q9H741
117032	Q15629
122894	Q9H9D4
122895	Q96C12
122896	Q6UWM9
122897	Q8N187
117033	Q9Y6W3
122899	Q6UWX4
122900	Q86YV9
122902	Q86V25
117035	Q15274
117036	O60885
122905	Q8WV60
117038	Q9H1K1
122907	Q9H8L6
117040	O00541
117041	O95455
122909	Q9BSE5
122910	Q9H841
122911	Q9H808
122912	Q86TA1
122913	Q9H707
122914	Q5VTH9
122915	Q9H7T0
122917	Q7Z624
122918	Q9HA90
122919	Q9H6B4
122921	Q86UY6
122923	Q8N371
122925	Q8WXD5
122926	Q9H792
122927	Q496Y0
122928	Q8TBX8
122929	Q6UXY8
122930	Q68D86
122931	Q9H9Q4
122932	Q5U5Z8
122933	Q9H5J0
122934	Q9H5Z6
122935	Q9H8X9
122937	A5D8W1
122938	Q14CX5
117050	Q68DK2
122940	Q86UT5
117051	O15034
122942	Q9H6B9
122943	Q53R12
122945	Q96L94
122947	Q8NG66
122949	A6NHL2
122950	Q96BR6
122951	Q8N0V3
122952	Q6NUN7
122953	Q5T2D2
122954	Q6PGQ7
117052	Q92545
117059	Q15022
117062	Q14149
117063	Q15043
117069	Q8WYB5
122958	Q8WXS3
117072	Q92619
122960	Q75N03
122961	Q6ZVK8
122962	Q9H5N1
122963	Q6ZMP0
117073	Q15057
117076	Q13423
117078	P78395
122968	Q6PEZ8
122969	Q49MG5
117080	Q9Y5L0
122971	Q9H8G2
122972	Q6P4A8
122974	Q8TB24
117086	Q13387
122978	Q499Z4
122980	Q8IYQ7
122981	Q9H633
122982	Q6PF04
122983	Q6MZQ0
122984	Q53TN4
122986	Q9H7X0
117087	O43251
117092	Q6PID6
122991	Q6UX41
122992	Q8WU10
122993	Q9H9F9
117093	Q9ULA0
122995	Q9H6Y5
122997	Q08AI8
117100	O95427
117102	Q969T9
122999	Q6IN84
123000	Q9H9S0
123001	Q7Z4H4
117120	O95807
123003	Q8TAY7
123004	Q9H9H5
123005	Q7L591
123006	Q96KP6
123007	Q8IZA0
123008	Q9H987
123009	Q96D53
123010	Q9H8S5
123011	Q9BZ76
123013	Q96K37
123015	Q9H7X3
123017	Q9H7T3
117122	Q8TE02
117123	Q9Y2U9
117124	Q9Y2V2
123020	Q5SXH7
123022	Q9H7V2
123024	Q9H5P4
117125	Q5T2R2
117128	Q9Y5Z4
123026	Q6TCH4
123027	Q8IV53
117129	Q9Y5N6
123029	Q6IE81
123030	Q9H6A0
123034	Q86SK9
123035	Q9H967
123036	Q5SQI0
117130	Q9UBD5
123040	Q9H7R0
123041	A4D0V7
123042	Q6ISB3
123044	Q96GJ1
117132	Q9Y305
117136	Q9ULV4
123046	Q8N878
117140	Q9Y5K6
123048	Q8WVV4
123051	Q4LDE5
117141	Q9UHC7
123056	A1L3X0
123057	Q8N9V6
123059	Q9C091
123060	A6NKB5
123064	Q9H8K7
123065	Q8N614
117146	Q9ULU4
117155	Q9BVN2
117156	Q9ULV8
117164	P81877
123071	Q7Z3D6
123073	Q9HAC8
117166	Q9Y3P9
123075	Q0P6H9
117168	Q9NZL4
123081	Q8NFY4
123082	Q9HAH1
123083	Q8WYN3
123085	Q9HCF6
123089	Q5UAW9
123093	Q75T13
123095	Q86VH4
123097	Q5U623
117178	O15031
117179	Q9UPY5
123100	P59510
117181	Q8NCC3
123110	Q8WXB4
123111	Q6NZ67
123113	Q9H7B7
123115	Q6ZN57
123116	Q8N883
123117	Q3SXR2
123119	Q9H694
123120	Q6UXY1
123121	Q8N4G2
123122	Q9H611
123124	Q56UN5
123125	Q96JH7
123126	Q8N5R6
123128	Q8ND07
123129	Q7Z4K8
123130	Q8IYT3
117199	O94806
123132	Q5TGP6
123133	Q9H9Y2
123134	Q9H7S9
123136	Q9BRV8
123137	Q86XX4
123138	Q6I9Y2
123139	Q8NBZ7
117218	Q9BY67
117260	Q13356
117261	P48739
123143	Q96BT3
123146	Q9BXJ9
123148	Q9H720
123150	Q32M88
117270	Q14318
123154	Q3SYC2
123156	Q96LB3
123158	Q96BD6
123159	Q8N699
123160	Q7L2K0
123162	Q9H714
117285	Q9BXK5
117286	Q9NZJ7
123167	Q9H6X4
123168	Q8TBM7
123169	Q969K3
123170	Q96NY9
123171	Q9BT04
123174	Q3L8U1
123175	Q2V2M9
123176	Q9H6K4
117287	Q9Y6C9
117290	O95834
123178	Q86XN7
123180	Q53HC0
123181	Q9BRN9
123183	Q96QP1
117295	Q96RD7
123187	Q96CM8
117299	Q5VUA4
123190	Q8TB37
123192	Q96SN7
117308	Q8WUA7
123194	Q9HAI6
123196	Q0VG06
123197	Q86VD9
123198	Q9HB65
123199	Q70Z35
123200	Q96MT8
117312	Q9UH99
123202	Q7L5A3
123203	Q5JST6
123206	Q9H8G1
123208	Q9H2F3
123209	Q96DU7
123210	Q9HAV7
123211	Q8IWY4
117325	Q9ULV3
123214	Q49AM1
123215	Q8TD55
117326	Q9Y3I1
117328	O95336
117332	Q13433
123219	Q9H204
123221	Q8NFF5
123222	Q2M3C7
123223	Q9GZP0
123224	Q96M94
123225	Q8NFU7
123226	Q9C0I9
123227	Q9H2F5
123228	Q17RY0
123230	Q9BRR0
117333	P28676
123233	Q3SY56
117348	Q9Y4X5
123235	Q9H2F9
123237	Q969K4
123238	Q9GZT5
123241	Q9BZM6
117350	O75953
123243	Q9BZ11
123244	Q6PIL6
123246	Q4VXU2
123247	Q9NST1
123248	Q8N4F0
117353	Q9Y5Z0
123251	Q8TEB1
123252	Q9H4T2
123258	Q9H2S5
123259	Q9BQ51
123266	Q9BZV2
123267	Q9BZW7
117370	Q9GZM5
123270	Q8N693
123272	Q9BYU1
117376	Q8IUR7
123274	Q6JQN1
123275	Q9C0H9
123276	Q9H0B3
123278	Q9C0H5
123281	Q53GD3
123282	Q9Y334
123283	O95866
123284	O95867
123285	Q5SRR4
123286	P79522
117386	Q8NBJ7
117387	Q6NW34
123290	Q9BTE6
123291	Q9BTD3
123293	Q4VXA5
123294	Q86UX2
123295	Q9BT76
123296	Q9BT67
123297	Q9BT56
123298	Q9BT49
123299	Q9NSY2
123306	Q9BT23
123307	Q53S58
123308	Q9BPU9
123309	O43169
123310	Q8IZ26
123311	P39060
123312	Q6P9B9
123314	Q9C0F0
123316	Q9C0F3
123317	Q7L9B9
123320	Q6PI77
123321	Q9BY84
123322	Q96JP5
117404	Q9NVH2
123324	Q9BWW9
123325	Q9BPW4
123326	O95236
123327	Q8TE23
123328	Q7RTX1
123329	Q7L8J4
123330	Q9C0E4
123331	Q6ZMT4
123332	Q8WTS6
123335	Q99946
123336	Q99944
117405	Q9NV58
123344	Q9BXD5
123345	Q9H3S3
123346	P57773
123348	Q9H1J7
123349	Q9H171
117406	Q96PM5
123353	Q5KU26
123356	Q9NZP5
123357	Q8NG94
123365	Q8NGA8
123375	Q8NH41
123389	Q8NGG0
123433	Q8NGK0
123434	Q9H255
123438	Q8NGL7
123440	Q8NGM1
123444	Q8NH83
123449	Q8NH70
123450	Q8NGL6
123456	Q8NGF6
123471	Q8NHA4
123472	Q6IEY1
123483	Q8NGY6
123484	Q8NGY2
123489	Q8NG80
123490	Q8NGZ4
123491	Q8NGZ5
123492	Q8N628
123498	P0CAP2
123498	P0CAP1
123498	Q6EEV4
123500	Q9BZJ6
123501	Q9H0K4
123502	Q9H7C4
123503	Q9BXR6
123504	Q9H295
123505	Q8TCT9
123506	Q70IA6
117407	Q0D2I5
123510	Q9H3N1
123511	Q9BY71
123512	Q8WTR4
117409	Q6UB35
123515	Q9H169
123516	Q96AW1
123517	Q9H0Q0
123518	Q96I51
123519	Q969M3
117411	Q9H9A5
117414	Q8WYP5
123522	Q9C073
117415	Q9BVM2
117417	Q9NUX5
123526	Q9H246
123528	Q9H175
123529	Q8NBS9
117420	Q9BV44
123533	Q9NUG6
123534	Q8N6S4
123535	Q96LR9
123536	P13994
117422	Q9C0B5
123538	Q96P44
123539	Q9BZM1
123540	Q9BWV3
123541	Q9BZR9
123542	Q9BTM9
123543	Q53QV2
123544	Q96NY8
117430	Q9H3S7
117433	Q96IY1
117436	Q9Y3Z3
117437	Q8NCA5
117441	Q9NQS3
123549	Q8N8Q9
123550	Q8TC26
123551	Q5FVE4
123552	Q9H9S4
123553	Q9NQX7
123555	Q9H211
123556	Q96I82
117443	Q8IY47
123558	Q9BYW3
123561	Q9BZQ2
123563	Q9Y3Q8
123564	Q96PN8
123565	Q9GZQ8
123566	Q96S94
123568	Q9GZU0
123569	Q9BUE6
123570	Q96IC2
123571	Q9BXJ7
123574	Q9UGF6
123575	Q9GZK3
117448	Q8TF01
123578	Q8TAE6
123579	Q9C029
123581	Q9H093
123582	Q17RP2
117452	Q69YN4
123584	P58397
123585	Q9BXR5
123586	Q9H324
123587	Q9H2Y9
123588	Q9UGF7
123589	Q8NC67
123590	Q8TDF5
123591	Q9HBV2
123595	Q8TAA9
123597	Q86WG5
123598	Q9NTX7
123599	Q9C004
123600	Q9BVH7
123601	Q8IUG1
123602	Q07627
123603	Q9NUH8
123605	Q9BWM7
123606	Q8N823
117456	Q53HI1
117458	Q9Y4U1
123614	Q9BYP9
123615	Q9BYQ5
123616	Q9BYU5
123618	Q9H9L3
117463	Q6IAN0
117464	Q9Y312
117465	Q9P2D7
123622	Q6P587
123623	Q9BXR0
123624	Q9GZT3
123626	Q96A46
117476	Q4KMP7
123628	Q9BTV7
123630	Q8NI77
123631	P35789
123635	Q9BZA8
123636	Q9BZ71
123637	Q9HB03
123640	Q96RD9
123641	Q96PJ5
123642	Q9HCS4
117478	Q6UVY6
123644	Q9H299
123645	Q9BWJ5
123646	Q9C086
123647	Q2KHT4
123648	Q6NSX1
117481	Q3LXA3
123651	Q8TBY8
123652	Q9H069
123654	Q9H082
123656	Q9BV81
123657	Q99618
123658	Q9BW11
117483	Q9NUQ6
117490	Q9HAU5
123663	Q8N264
123664	Q5T1V6
123665	Q9BZE2
123667	Q9BWW7
123668	Q9BX97
123671	Q96NG3
123672	Q7L1S5
123674	Q9BQ89
123676	Q9BQI0
123677	Q4LDG9
123678	Q9BSG5
123679	Q96NA2
117496	A1L390
123682	Q96P66
123683	Q969N4
123684	Q9BY79
123686	Q9BVT8
123687	Q9H0W7
123688	Q96JD6
123689	Q8WWW0
123690	Q9BQG2
123691	Q9BT81
117497	Q9H4L5
123693	Q9BQQ7
123695	Q9BQJ4
123696	Q9BSQ5
123697	Q96NT3
117501	O94923
117502	Q9Y4E5
123699	Q32NC0
123700	Q9NSK7
123702	Q9H3H3
123703	Q9BY14
123704	Q9BTL3
123706	Q9BVL4
123707	Q9BQI4
123710	Q96KS9
123711	Q96KT7
117507	O94888
123716	Q969V4
117509	O94822
123718	Q9BY19
123724	P58004
123725	Q9H336
123726	Q8TCZ2
123727	Q3SXM5
123728	Q9Y6S9
123729	Q9BSD3
117515	Q9UQ16
123731	Q96Q91
123732	Q9BXU9
123734	Q9BX67
117517	Q9GZR1
123736	Q86TN4
123737	Q9BQI9
123738	B1AK53
123739	Q9H0B8
123740	P61236
123741	Q71RH2
123742	P58166
123745	Q9H0Y0
123748	P0C5Z0
123749	Q7Z6R9
123750	Q9BSK0
123751	Q9BQ67
123753	Q969R5
123756	Q9BQ66
123757	Q7RTX0
123759	P82980
117521	O15083
123761	Q9BZ67
117522	Q9UKG1
117526	Q9P0K7
123763	Q96T55
123764	Q9BXU7
123765	Q9BQS2
123766	A0FGR9
123767	Q17RD7
123768	Q96T68
123769	Q96C74
123770	Q8NI99
123771	Q9BXK1
123772	Q9BXM9
123773	Q8IUR5
123775	Q5VWG9
123776	Q86UC2
123777	Q9BXJ8
123784	Q9BZG1
123785	Q96RW7
123786	Q9BZJ8
123787	Q9BXI6
123788	Q9BYV7
117527	Q8ND56
117539	Q86YR5
123791	Q8N6Y0
123794	Q9H2W2
123795	Q9H1Z9
123796	Q9BXI2
123797	Q9BQR3
123798	Q9BWV7
123799	Q9BYJ0
123800	Q6ZQQ6
123801	Q9BWV2
123804	Q9BXB7
123805	Q8NA56
123806	Q9BYS1
123807	Q9BYR8
123808	Q9BYR7
123810	Q9BYQ4
123811	Q9BYQ3
123812	Q9BYQ0
123813	Q9BYP8
123814	Q8TF76
123816	Q8N2I9
117541	Q8N2K0
123818	Q969S8
123819	Q9H2Q1
123820	Q9H2L5
123821	Q9H2I8
117542	Q5GLZ8
117543	Q5JTV8
123824	Q9BX74
123825	Q9BXA7
123826	Q96T52
123827	Q8WWV6
117544	Q9Y3X0
123834	Q9H2X8
123835	Q9BXA6
123836	Q9H2V7
123838	Q9H0W5
117547	Q9Y3Y2
117548	Q3B7T1
123842	Q8WZ74
123843	Q9BYZ8
123844	Q96MU8
123845	Q9BYE2
123846	Q9BYG0
117550	Q9Y4P8
117560	Q9Y6I7
117564	Q52LR7
117565	Q6NUS6
123848	Q9BXX0
123853	Q9H977
123854	Q8WXG9
123855	Q5RL73
123856	Q9H0U3
123858	Q6UWL6
123860	Q9H0R3
123861	Q5T0J7
123863	Q0GE19
123864	Q494U1
123865	Q8IYM0
123866	Q8NEN0
123867	Q86X24
123868	Q8TBZ2
123869	Q9H0J4
123870	Q5H9T9
123871	Q9H0I9
123872	Q8ND61
123873	Q8WVZ9
123875	Q9H0I2
117582	Q9BTE0
117585	Q86UK0
123878	Q9H0N0
123879	Q8TB52
123889	Q9H0F7
123890	Q9H0E7
117589	Q9UG01
123892	Q53FE4
123893	Q9H0N5
123894	Q96QH2
123895	Q8N9L1
123896	Q9BYE7
123897	Q96P65
123898	Q53GI3
123899	Q96JM4
123901	Q8IWA0
123902	Q709F0
117590	Q9H4K7
117596	Q8N201
123905	Q9ULT6
117604	Q9Y2R2
123908	Q96CW6
123909	Q3B820
123910	Q9H8M9
117615	Q9UKT7
123912	Q5VT97
117618	O43175
117625	Q9UKA1
123914	Q9H7Z6
123915	Q9UD71
123916	Q8TDP1
123919	Q2LD37
123920	Q86UP8
117645	Q8N3Y1
117646	Q8TCJ0
117654	Q9NRD1
123923	Q9H6X5
123924	Q9H6X2
123925	Q96JB6
123926	Q9H9Y6
123927	Q96FG2
123928	Q9H6Q3
123930	Q6UXD7
123931	Q8TD26
123932	Q4G0A6
123934	Q8N3Z6
123935	Q5U3C3
123937	Q9H5Y7
123938	Q8N6Q8
123939	Q9H5X1
117659	Q9H267
117661	Q9NZJ4
117666	O75616
117694	Q6UXD5
123942	Q9H5K3
123944	Q86VQ3
123945	Q6ZN04
123947	Q5TYW2
123949	Q9H0D2
123950	Q9H0C3
123951	Q9H0C1
123953	Q96S15
117708	Q9NYT0
123955	Q9H0A9
123957	Q9H095
117709	Q9UHQ1
117710	Q9NRA2
123959	Q9H091
123960	Q68DN1
123962	Q8IY82
117712	Q8NE01
123966	Q9H061
123968	Q8TEB9
123970	Q4VNC1
123971	Q8N567
123972	Q9NUE0
123974	Q9BTT4
123975	Q6ICC9
123976	Q96QD9
123977	Q9BQI7
117716	Q9UKJ5
123979	Q9BQI5
123980	Q5VVW2
123981	Q8N5S9
123982	Q8NCC5
123983	Q4VC44
123985	Q9BQG1
117717	Q9UL03
123988	Q5XUX1
123989	Q9BT73
117726	Q9UL18
123992	Q9BT43
123993	Q9BT30
123995	Q86UA6
123996	Q9BSY4
123997	Q96LW7
117743	Q9NY61
117747	Q92882
124000	Q8NC60
124001	Q5HYK3
124002	Q9BSK2
124003	Q9BSH3
124004	Q96LL9
124006	Q9BSG0
124008	Q9BSF0
124009	Q8IUD6
124010	Q9BSE2
117755	Q8WWK9
117762	Q9Y4P3
124013	Q9BSA9
124014	Q969W1
124015	Q5VUJ9
124017	Q96L46
124019	Q9BRX9
117810	Q96S38
117922	O14841
124021	Q9BRU9
124022	Q8IWS0
124023	Q9BRT9
124024	Q9BRT6
124025	Q9BRT3
124026	Q9BRT2
124027	Q5TDH0
117927	O60381
124030	Q9BRQ3
124031	Q9BRP8
124032	Q9BRP1
117928	Q8NFP9
124035	Q9BRJ7
124036	Q9BRJ6
117929	Q9UHD1
117938	Q9Y2T2
124040	Q6UX40
117940	Q9ULX6
124043	Q96NT0
124044	Q9BR77
124045	Q9BQ75
124046	Q9BR61
124049	P82979
124050	Q96S19
124051	Q96IU2
117945	Q96F07
124054	Q96IQ9
124055	Q9BUT9
124056	Q96IM9
124057	Q86SE9
124058	Q96IL0
124059	Q96B36
124060	Q96IK0
117950	Q9UK80
124063	Q96MW5
124064	Q969F9
117955	Q9BV87
117958	Q9Y639
124066	Q9BYG3
124067	Q96KF2
124068	Q86VS8
124069	Q9H1Z8
124070	Q9H1C7
124071	Q9C002
124072	P58294
124073	Q9BXL7
124075	Q86SQ6
124076	Q3MIS6
124077	Q8NCY6
124078	Q96JK4
124080	Q8IZL2
124081	Q5JV73
124082	Q8TEK3
124084	Q8TDC3
124086	Q6H8Q1
124087	Q96JL9
124088	Q96ME7
124089	Q5TCX8
117972	Q68CQ4
124092	Q96FC7
117976	P42857
124094	Q5H9K5
124095	Q96JN8
124098	A6BM72
124099	Q96KG7
124100	Q75N90
117982	P49754
117986	Q9UPM9
124102	Q8WWL2
124103	Q96JJ6
124104	Q8NB42
124105	Q9C056
124107	Q8NEB5
124108	Q8N2G8
117988	Q96DY7
124110	Q9BTE1
124111	Q9BYD9
124112	Q9BYD5
124113	Q8NEB7
124114	Q9BXV9
124115	Q8N5M9
124116	Q8N5P1
124117	Q9BPY8
124118	Q9BR84
124119	Q9BQY4
124120	Q9Y2V0
124121	A7MD48
124122	Q9NUB1
124126	Q969V1
124128	Q8NFY9
124129	Q6NSI8
124130	Q8N983
124132	Q96JS3
124133	Q8NFB2
124134	Q9BXY0
124135	Q9BYG4
124136	Q5TGI0
124139	P47944
124140	A0AV02
124142	Q6UWQ5
124143	Q9BXS0
124145	Q9BYG5
124146	Q5TC79
124147	Q9BYR3
124149	Q9BXI3
124150	Q8N5A5
124151	Q96JF0
124152	Q96JF6
124153	Q8IZU9
124154	Q4ZHG4
124155	A5PL33
124156	Q96JG9
124157	Q96CW9
117998	O75529
124159	Q5TCY1
124160	Q9H156
124161	Q8N4X5
124162	Q969F8
